EMPLOYEE_CODE,FIRST_NAME,FIRST_NAME_MB,LAST_NAME,LAST_NAME_MB,DATE_HIRED,TERMINATION_DATE,TERMINATION_CODE,BIRTH_DATE,GENDER_CODE,WORK_PHONE,EXTENSION,FAX,EMAIL
10737,Gala,Gala,Wilhelmsson,Wilhelmsson,2012-04-11 00:00:00.0,2013-03-26 00:00:00.0,154,1985-08-10 00:00:00.0,1,+(46) 08 753 116,6262,+(46) 08 752 592,GWilhelmsson@grtd123.com
10738,Kolina,Kolina,Nilsson,Nilsson,2009-02-04 00:00:00.0,2012-01-25 00:00:00.0,152,1985-09-16 00:00:00.0,1,+(46) 08 753 116,6261,+(46) 08 752 592,KNilsson@grtd123.com
10739,Adeline,Adeline,Arnaud,Arnaud,2011-03-15 00:00:00.0,2013-02-28 00:00:00.0,152,1977-12-05 00:00:00.0,1,+33 1 68 94 52 20,3260,+33 1 68 94 56 60,AArnaud@grtd123.com
10740,Chantal,Chantal,Faillard,Faillard,2011-03-07 00:00:00.0,2013-06-04 00:00:00.0,152,1981-01-03 00:00:00.0,1,+32 16 20.73.21,3259,+32 16 20.73.32,CFaillard@grtd123.com
10741,Fonda,Fonda,Navarro,Navarro,2009-06-04 00:00:00.0,2013-06-18 00:00:00.0,152,1985-12-12 00:00:00.0,1,+35 94 322 3540,7258,+35 91 548 1637,FNavarro@grtd123.com
10743,Heidi,Heidi,Delassixe,Delassixe,2008-10-14 00:00:00.0,2011-08-22 00:00:00.0,152,1979-09-04 00:00:00.0,1,+(41) 17 12 13 11,9256,+(41) 17 12 61 82,HDelassixe@grtd123.com
10744,Margrit,Margrit,Derneville,Derneville,2012-11-22 00:00:00.0,2013-01-15 00:00:00.0,154,1980-07-28 00:00:00.0,1,+(41) 17 12 13 11,9255,+(41) 17 12 61 82,MDerneville@grtd123.com
10745,Beata,Beata,Laurent,Laurent,2007-09-27 00:00:00.0,2013-02-05 00:00:00.0,152,1983-07-07 00:00:00.0,1,+(41) 17 12 13 11,9254,+(41) 17 12 61 82,BLaurent@grtd123.com
10746,Anica,Anica,Torres,Torres,2011-11-29 00:00:00.0,2013-04-09 00:00:00.0,152,1981-08-05 00:00:00.0,1,+35 94 322 3540,7253,+35 91 548 1637,ATorres@grtd123.com
10747,Isadora,Isadora,Dias,Dias,2005-12-07 00:00:00.0,2013-04-19 00:00:00.0,152,1976-10-25 00:00:00.0,1,+55 (11) 344-4444,2252,+55 (11) 333-2223,IDias@grtd123.com
10748,Barry,Barry,Kaija,Kaija,2006-07-17 00:00:00.0,2010-02-10 00:00:00.0,152,1977-05-03 00:00:00.0,0,1 (403) 232-5986,2251,1 (403) 232-5831,BKaija@grtd123.com
10751,Beatriz,Beatriz,Couto,Couto,2010-03-15 00:00:00.0,2012-02-21 00:00:00.0,152,1982-11-14 00:00:00.0,1,+55 (11) 344-4444,2248,+55 (11) 333-2223,BCouto@grtd123.com
10752,Gisela,Gisela,Aelberts,Aelberts,2010-11-19 00:00:00.0,2013-04-18 00:00:00.0,152,1978-05-07 00:00:00.0,1,+31 (0)20 692 93 94,6247,+31 (0)20 692 93 06,GAelberts@grtd123.com
10753,Hanna,Hanna,Berg,Berg,2010-11-08 00:00:00.0,2013-03-05 00:00:00.0,152,1979-08-08 00:00:00.0,1,+358(0)17 - 433 127,6246,+358(0)17 - 433 129,HBerg@grtd123.com
10754,Erkki,Erkki,Groop,Groop,2009-04-25 00:00:00.0,2012-06-06 00:00:00.0,158,1957-11-01 00:00:00.0,0,+358(0)17 - 433 127,6245,+358(0)17 - 433 129,EGroop@grtd123.com
10755,Ensio,Ensio,Isokoski,Isokoski,2007-09-11 00:00:00.0,2012-02-15 00:00:00.0,152,1978-06-10 00:00:00.0,0,+358(0)17 - 433 127,6244,+358(0)17 - 433 129,EIsokoski@grtd123.com
10756,Hugo,Hugo,Meeus,Meeus,2012-01-30 00:00:00.0,2013-02-28 00:00:00.0,158,1955-11-19 00:00:00.0,0,+31 (0)20 692 93 94,6243,+31 (0)20 692 93 06,HMeeus@grtd123.com
10757,Claus,Claus,Borgherssoen,Borgherssoen,2009-10-10 00:00:00.0,2013-03-19 00:00:00.0,152,1979-11-15 00:00:00.0,0,+31 (0)20 692 93 94,6242,+31 (0)20 692 93 06,CBorgherssoen@grtd123.com
10758,Karel,Karel,Bernis,Bernis,2008-10-28 00:00:00.0,2013-01-22 00:00:00.0,152,1985-02-15 00:00:00.0,1,+31 (0)20 692 93 94,6241,+31 (0)20 692 93 06,KBernis@grtd123.com
10759,Roland,Roland,David,David,2007-08-31 00:00:00.0,2013-04-02 00:00:00.0,152,1976-01-10 00:00:00.0,0,+(41) 17 12 13 14,3240,+(41) 17 12 13 20,RDavid@grtd123.com
10760,Guy,Guy,Laurin,Laurin,2006-08-28 00:00:00.0,2011-05-02 00:00:00.0,152,1974-04-14 00:00:00.0,0,+(44) 181 2033144,3239,+(44) 181 5030282,GLaurin@grtd123.com
10761,Julien,Julien,Brion,Brion,2006-10-10 00:00:00.0,2013-05-21 00:00:00.0,158,1961-02-15 00:00:00.0,0,+33 1 68 94 52 20,3238,+33 1 68 94 56 60,JBrion@grtd123.com
10762,Bruce,Bruce,Gallaud,Gallaud,2011-03-14 00:00:00.0,2012-11-20 00:00:00.0,154,1970-04-27 00:00:00.0,0,+32 16 20.73.21,3237,+32 16 20.73.32,BGallaud@grtd123.com
10763,Dario,Dario,Gutierrez,Gutierrez,2010-11-16 00:00:00.0,2013-01-09 00:00:00.0,152,1978-08-19 00:00:00.0,0,+35 94 322 3540,7236,+35 91 548 1637,DGutierrez@grtd123.com
10764,Chale,Chale,Soto,Soto,2006-07-25 00:00:00.0,2013-04-16 00:00:00.0,152,1965-10-06 00:00:00.0,0,+35 94 322 3540,7235,+35 91 548 1637,CSoto@grtd123.com
10765,Jutta,Jutta,Shulz,Shulz,2007-08-31 00:00:00.0,2013-04-30 00:00:00.0,152,1977-08-01 00:00:00.0,1,+(43) 13 79 56 32,7234,+(43) 13 79 56 33,JShulz@grtd123.com
10766,Ivonne,Ivonne,Durand,Durand,2009-03-27 00:00:00.0,2013-06-13 00:00:00.0,152,1978-07-17 00:00:00.0,1,+(41) 17 12 13 11,9233,+(41) 17 12 61 82,IDurand@grtd123.com
10767,Clarice,Clarice,Forneret,Forneret,2010-05-26 00:00:00.0,2013-06-04 00:00:00.0,158,1958-11-14 00:00:00.0,1,+(41) 17 12 13 11,9232,+(41) 17 12 61 82,CForneret@grtd123.com
10768,Lucien,Lucien,Bertrand,Bertrand,2007-10-18 00:00:00.0,2011-03-03 00:00:00.0,152,1979-12-15 00:00:00.0,0,+(41) 17 12 13 11,9231,+(41) 17 12 61 82,LBertrand@grtd123.com
10769,Maude,Maude,Laveau,Laveau,2012-02-22 00:00:00.0,2013-04-09 00:00:00.0,154,1970-01-13 00:00:00.0,1,+(41) 17 12 13 11,9230,+(41) 17 12 61 82,MLaveau@grtd123.com
10770,Marc,Marc,Fournier,Fournier,2012-09-22 00:00:00.0,2013-06-19 00:00:00.0,154,1979-08-21 00:00:00.0,0,+(41) 17 12 13 11,9229,+(41) 17 12 61 82,MFournier@grtd123.com
10771,Laura,Laura,Morris,Morris,2011-04-12 00:00:00.0,2012-02-01 00:00:00.0,154,1991-04-21 00:00:00.0,0,+(61) 03 2982  4242,8228,+(61) 03 2982  4243,LMorris@grtd123.com
10772,Ken,Ken,Wilson,Wilson,2011-04-19 00:00:00.0,2012-09-05 00:00:00.0,154,1980-11-21 00:00:00.0,0,+(61) 03 2982  4242,8227,+(61) 03 2982  4243,KWilson@grtd123.com
10773,Jonathan,Jonathan,Farrel,Farrel,2013-02-02 00:00:00.0,2013-04-18 00:00:00.0,154,1991-02-23 00:00:00.0,0,+(61) 03 2982  4242,8226,+(61) 03 2982  4243,JFarrel@grtd123.com
10774,Cindy,Cindy,Sandles,Sandles,2011-04-11 00:00:00.0,2013-06-18 00:00:00.0,152,1978-07-12 00:00:00.0,1,+(61) 03 2982  4242,8225,+(61) 03 2982  4243,CSandles@grtd123.com
10775,Andrea,Andrea,Samuel,Samuel,2011-04-25 00:00:00.0,2012-09-11 00:00:00.0,154,1988-01-07 00:00:00.0,1,+(61) 03 2982  4242,8224,+(61) 03 2982  4243,ASamuel@grtd123.com
10776,Thomas,Thomas,Faraday,Faraday,2011-02-16 00:00:00.0,2013-05-21 00:00:00.0,154,1979-05-18 00:00:00.0,0,+(61) 03 2982  4242,8223,+(61) 03 2982  4243,TFaraday@grtd123.com
10777,Wuxiong,武雄,Shen,沈,2009-12-31 00:00:00.0,2013-01-31 00:00:00.0,152,1986-12-21 00:00:00.0,0,886-2-2975-1988,8222,886-2-2989-4978,WShen@grtd123.com
10778,Xin,新,Pan,潘,2009-06-16 00:00:00.0,2013-06-05 00:00:00.0,152,1978-03-13 00:00:00.0,0,86-21-6790-5612,8221,86-21-6790-5612,XPan@grtd123.com
10779,Xing,興,Yu,于,2007-03-16 00:00:00.0,2013-02-26 00:00:00.0,152,1979-04-03 00:00:00.0,0,86-21-6790-5612,8220,86-21-6790-5612,XYu@grtd123.com
10780,Peng,鵬,Dong,董,2011-02-09 00:00:00.0,2013-06-21 00:00:00.0,152,1988-03-23 00:00:00.0,0,86-21-6790-5612,8219,86-21-6790-5612,PDong@grtd123.com
10781,Desheng,德勝,Kong,孔,2010-02-05 00:00:00.0,2013-05-17 00:00:00.0,152,1986-06-10 00:00:00.0,0,86-21-6790-5612,8218,86-21-6790-5612,DKong@grtd123.com
10782,Hideyoshi,秀吉,Ogawa,小川,2010-03-02 00:00:00.0,2012-09-18 00:00:00.0,152,1968-02-26 00:00:00.0,0,81-6-616-5656,8217,81-6-616-5657,HOgawa@grtd123.com
10783,Akira,彰,Hashimoto,橋本,2007-09-12 00:00:00.0,2012-03-27 00:00:00.0,152,1982-01-01 00:00:00.0,1,81-6-616-5656,8216,81-6-616-5657,AHashimoto@grtd123.com
10784,Nanami,七海,Yamashita,山下,2011-02-23 00:00:00.0,2012-08-07 00:00:00.0,154,1979-03-09 00:00:00.0,1,81-3-6259-6601,8215,81-3-6208-4445,NYamashita@grtd123.com
10785,Yun,윤,Namgung,남궁,2007-02-01 00:00:00.0,2012-10-24 00:00:00.0,152,1973-05-23 00:00:00.0,0,82-2-778-6587,8214,82-2-778-6586,YNamgung@grtd123.com
10786,Nicolette,Nicolette,Merrigan,Merrigan,2003-05-30 00:00:00.0,2013-04-30 00:00:00.0,152,1981-07-19 00:00:00.0,1,1 (617) 268-6754,2213,1 (617) 268-3464,NMerrigan@grtd123.com
10787,Stephen,Stephen,Sinden,Sinden,2009-08-07 00:00:00.0,2012-09-18 00:00:00.0,152,1989-05-03 00:00:00.0,0,1 (305) 557-4810,2212,1 (305) 557-7650,SSinden@grtd123.com
10788,Eloise,Eloise,Galley,Galley,2006-04-05 00:00:00.0,2013-04-17 00:00:00.0,152,1985-08-10 00:00:00.0,1,1 (403) 232-5986,2211,1 (403) 232-5831,EGalley@grtd123.com
10789,Ciro,Ciro,Guzman,Guzman,2006-09-26 00:00:00.0,2013-06-21 00:00:00.0,152,1983-11-01 00:00:00.0,0,+(525) 549 6090,2210,+(52) 549 6088,CGuzman@grtd123.com
10790,Elaine,Elaine,Varney,Varney,2009-11-17 00:00:00.0,2011-03-21 00:00:00.0,154,1985-04-26 00:00:00.0,1,1 (403) 232-5986,2209,1 (403) 232-5831,EVarney@grtd123.com
10791,Esperanza,Esperanza,Valdez,Valdez,2006-02-14 00:00:00.0,2013-06-18 00:00:00.0,152,1984-04-01 00:00:00.0,1,+(525) 549 6090,2208,+(52) 549 6088,EValdez@grtd123.com
10792,Zola,Zola,Bruno,Bruno,2006-11-08 00:00:00.0,2011-05-16 00:00:00.0,152,1980-11-08 00:00:00.0,1,+(39) 02 79 53 780,7207,+(39) 02 79 53 477,ZBruno@grtd123.com
10793,Gualtier,Gualtier,Marino,Marino,2011-02-01 00:00:00.0,2012-11-08 00:00:00.0,154,1977-03-25 00:00:00.0,0,+(39) 02 79 53 780,7206,+(39) 02 79 53 477,GMarino@grtd123.com
10794,Nils,Nils,Wattrangius,Wattrangius,2010-05-03 00:00:00.0,2012-10-23 00:00:00.0,152,1986-07-14 00:00:00.0,0,+(46) 08 753 116,6205,+(46) 08 752 592,NWattrangius@grtd123.com
10795,Briand,Briand,Dupart,Dupart,2011-03-16 00:00:00.0,2013-04-16 00:00:00.0,152,1982-06-06 00:00:00.0,0,+32 16 20.73.21,3204,+32 16 20.73.32,BDupart@grtd123.com
10796,George,George,Harrows,Harrows,2009-08-14 00:00:00.0,,150,1969-03-30 00:00:00.0,0,1 (206) 292-0012,2203,1 (206) 292-3312,GHarrows@grtd123.com
10797,Melanie,Melanie,White,White,2009-11-06 00:00:00.0,,150,1981-06-03 00:00:00.0,1,1 (206) 292-0012,2202,1 (206) 292-3312,MWhite@grtd123.com
10798,Charles,Charles,Laurel,Laurel,2009-01-30 00:00:00.0,,150,1966-05-01 00:00:00.0,0,1 (305) 557-4810,2201,1 (305) 557-7650,CLaurel@grtd123.com
10799,Vera,Vera,Parry,Parry,2007-09-24 00:00:00.0,,150,1964-03-11 00:00:00.0,1,1 (310) 281-5722,2200,1 (310) 281-9087,VParry@grtd123.com
10800,Alphonse,Alphonse,Sauvage,Sauvage,2011-10-20 00:00:00.0,,150,1978-08-20 00:00:00.0,0,+(41) 17 12 13 11,9654,+(41) 17 12 61 82,ASauvage@grtd123.com
10801,Yuan,元,Xie,元,2010-02-05 00:00:00.0,,150,1984-05-14 00:00:00.0,0,86-21-6790-5612,8218,86-21-6790-5612,YXie@grtd123.com
10802,Yang,矢沢,Gu,古,2010-02-05 00:00:00.0,,150,1986-12-12 00:00:00.0,0,86-21-6790-5612,8218,86-21-6790-5612,YGu@grtd123.com
10803,Xiedong,协东,Wu,协东,2010-02-02 00:00:00.0,,150,1983-08-14 00:00:00.0,0,86-21-6790-5612,8218,86-21-6790-5612,XWu@grtd123.com
